date,HKQuantityTypeIdentifierActiveEnergyBurned,HKQuantityTypeIdentifierBasalEnergyBurned,HKQuantityTypeIdentifierDistanceWalkingRunning,HKQuantityTypeIdentifierStepCount,HKQuantityTypeIdentifierWalkingSpeed,HKQuantityTypeIdentifierWalkingStepLength
2023-07-19,49.393,1388.984,1.08092037,3958.0,1.8454725,19.114134999999997
2023-07-20,45.698,1437.159,1.218384653,4365.0,2.019954,20.255879999999998
2023-07-21,58.768,1351.089,1.27717196,4640.0,1.8537404347826085,18.195791304347825
2023-07-22,38.327,1390.057,0.914446866,3029.0,1.9054631818181818,20.72295909090909
2023-07-23,55.656,1400.0720000000001,1.20738671,4458.0,1.9606091176470586,19.66184411764706
2023-07-24,27.588,1399.13,0.589028186,2052.0,1.9198176470588233,19.615529411764705
2023-07-25,93.202,1433.726,2.050170171,7483.0,1.962111836734694,19.154714285714284
2023-07-26,70.941,1432.936,1.41353899,5098.0,1.9631352000000002,19.716496
2023-07-27,40.105,1372.617,1.2507956599999999,4025.0,1.910652068965517,19.31845172413793
2023-07-28,57.547000000000004,1396.654,1.30780921,4443.0,1.9453360714285715,19.403785714285714
2023-07-29,73.809,1400.419,1.471808232,5225.0,2.0167378125,20.029496875
2023-07-30,104.503,1417.33,1.663490987,5843.0,1.9492213793103448,19.196272413793103
2023-07-31,111.936,1445.417,2.11669383,7217.0,1.8597786046511626,18.485593023255813
2023-08-01,71.536,1396.972,1.5012948799999999,5310.0,1.9966722222222222,20.384918518518518
2023-08-02,52.845,1400.739,1.24807397,4745.0,1.785355,17.59346875
2023-08-03,163.50900000000001,1397.562,3.52335413,13041.0,1.9408585849056603,19.098166981132074
2023-08-04,167.676,1463.954,3.7091115,13514.0,1.864729,18.808307216494846
2023-08-05,41.19,1375.642,1.041007779,3748.0,1.856656923076923,18.125346153846156
2023-08-06,44.871,1372.981,1.025424265,3832.0,1.8620252,18.740124
2023-08-07,39.879,1393.837,0.804221966,2806.0,1.727767619047619,18.222685714285713
2023-08-08,50.144999999999996,1419.461,1.232095058,4477.0,1.9154803703703704,18.86844074074074
2023-08-09,55.076,1386.27,1.232825063,4392.0,1.856657037037037,18.241437037037038
2023-08-10,67.574,1417.405,1.60996435,5725.0,1.9109825,19.403799999999997
2023-08-11,116.439,1382.83,2.42130858,9112.0,1.8212993548387095,18.6182
2023-08-12,41.187,1401.586,0.97710655,3352.0,1.752705294117647,18.828129411764706
2023-08-13,28.627000000000002,1364.556,0.638669998,2359.0,1.901397,18.5039
2023-08-14,55.682,1402.164,1.307663125,4686.0,1.8656046666666666,18.635133333333332
2023-08-15,116.91,1409.4850000000001,1.610577918,5673.0,1.9817853125,19.746525
2023-08-16,45.385,1398.296,1.099469343,3947.0,1.8342857894736841,18.338131578947365
2023-08-17,67.872,1407.527,1.38119658,4786.0,1.8773692592592592,18.95592962962963
2023-08-18,57.152,1413.02,1.237143994,4783.0,1.8394499999999998,18.261623076923076
2023-08-19,33.541,1392.641,0.8440392760000001,3023.0,1.952714705882353,19.56920588235294
2023-08-20,69.845,1385.425,1.581937761,5407.0,1.834876052631579,19.05301052631579
2023-08-21,52.732,1386.232,1.169942342,4297.0,1.8874153125,19.894156249999998
2023-08-22,58.652,1390.055,1.139495657,4298.0,2.005786666666667,20.065583333333333
2023-08-23,60.381,1391.683,1.21323938,4431.0,1.829578947368421,18.814715789473684
2023-08-24,63.485,1424.576,1.3607160600000001,4695.0,1.8168892592592594,18.31434074074074
2023-08-25,53.558,1373.88,1.24137523,4618.0,1.8993624242424243,19.470257575757575
2023-08-26,42.792,1404.81,0.621526508,2348.0,1.9737670588235294,20.379770588235292
2023-08-27,105.616,1405.0720000000001,2.108576294,7095.0,2.022276153846154,20.139276923076924
2023-08-28,95.289,1421.609,2.027782001,7384.0,2.1914637704918034,21.15008524590164
2023-08-29,40.576,1376.851,0.932180755,3387.0,1.7418280000000002,17.112826666666667
2023-08-30,35.891,1405.099,0.88969144,3265.0,2.002804,20.157446666666665
2023-08-31,47.19,1387.471,0.913123852,3188.0,1.8849906666666667,18.713873333333332
2023-09-01,73.011,1389.705,1.23888981,4634.0,1.89738,19.271115384615385
2023-09-02,35.278999999999996,1424.439,0.75277239,2857.0,1.8859088461538462,18.685611538461536
2023-09-03,169.145,1410.253,3.08182908,11622.0,1.9570397499999999,20.14268375
2023-09-04,120.81,1407.603,2.12942008,8483.0,1.859011842105263,19.612481578947367
2023-09-05,66.268,1398.369,1.239101082,4798.0,1.8970946153846155,18.943034615384615
2023-09-06,48.128,1410.33,1.01894889,3834.0,1.7885318181818184,18.897609090909093
2023-09-07,79.956,1418.736,1.412517215,4963.0,1.9900448148148149,19.889148148148145
2023-09-08,146.902,1388.801,2.49895598,9183.0,1.8944642253521127,19.585194366197182
2023-09-09,42.538,1410.017,0.869273516,3183.0,2.1345084210526317,21.54991052631579
2023-09-10,52.307,1416.948,1.049793845,3767.0,2.0491942857142855,20.21930714285714
2023-09-11,51.411,1363.469,0.99760535,3730.0,2.043600714285714,20.45834285714286
2023-09-12,30.126,1400.205,0.747938164,2612.0,1.9427800000000002,19.350365
2023-09-13,75.637,1430.977,1.719060904,5945.0,1.945202916666667,20.02949166666667
2023-09-14,39.168,1368.157,0.70453564,2606.0,1.7920344444444443,18.372666666666664
2023-09-15,54.502,1374.241,1.209616859,4445.0,1.9426938461538463,19.987857692307692
2023-09-16,83.522,1433.203,1.7415174009999999,6624.0,1.9812863265306124,19.620722448979592
2023-09-17,48.903,1420.078,0.88533565,3391.0,2.0286218750000002,20.373975
2023-09-18,61.913,1381.867,1.20386314,4612.0,1.9569587096774195,19.9136
2023-09-19,39.117,1411.933,0.909904716,3352.0,2.0645054166666665,20.2099375
2023-09-20,43.762,1344.766,0.97258881,3406.0,1.970742,19.4291
2023-09-21,26.36,1415.446,0.567342964,2020.0,1.7923475,19.8326375
2023-09-22,39.187,1375.523,0.894009618,3185.0,1.8690833333333334,18.94135
2023-09-23,110.382,1420.611,2.291890318,7669.0,2.126453292682927,20.390785609756097
2023-09-24,62.255,1409.481,1.373467888,5112.0,1.7129509090909092,17.80001212121212
2023-09-25,64.413,1390.72,1.38132038,4689.0,2.2067385,21.791305
2023-09-26,14.731,1380.354,0.47984577900000003,1654.0,1.4923557142857145,14.904357142857142
2023-09-27,81.789,1376.691,1.66015528,5537.0,2.066369791666667,20.365779166666666
2023-09-28,65.179,1398.117,1.408885293,4895.0,2.0115215384615386,20.04841538461538
2023-09-29,151.565,1404.169,2.54496879,8944.0,1.9013955999999999,19.228312
2023-09-30,119.91199999999999,1401.457,0.83208459,2954.0,1.624014,17.55902
2023-10-01,10.063,1371.489,0.23957592,879.0,1.87903,19.685
2023-10-02,173.723,1416.847,2.25883957,8972.0,1.7722622727272728,18.61128181818182
2023-10-03,45.446,1402.422,0.973682347,3534.0,1.8737641176470587,18.666011764705882
2023-10-04,35.692,1380.846,0.912968107,3477.0,1.8486682142857143,18.813235714285714
2023-10-05,89.625,1423.925,1.945514227,7127.0,1.9811228205128206,19.462915384615386
2023-10-06,49.808,1383.408,1.0799430110000001,3968.0,2.026858695652174,19.92464347826087
2023-10-07,65.772,1423.88,1.345684674,5171.0,1.9678053125000001,19.475846875
2023-10-08,58.013,1384.8410000000001,1.275407366,4533.0,1.9625826470588237,19.372355882352938
2023-10-09,83.588,1416.079,1.85440413,6244.0,2.1122485185185185,20.734875925925923
2023-10-10,68.844,1400.353,1.29017049,4303.0,2.1031858333333333,20.250947916666664
2023-10-11,101.232,1453.076,1.963651769,6314.0,1.987891,19.704686666666664
2023-10-12,26.674,1367.216,0.437078585,1586.0,1.7224407142857143,16.76037142857143
2023-10-13,53.634,1365.976,1.125651286,4083.0,1.8627568181818184,18.647063636363637
2023-10-14,146.04,1457.906,2.698869582,9989.0,1.9298988709677418,19.227801612903228
2023-10-15,199.59,1414.083,2.8824424299999998,9813.0,1.8920154032258065,18.599151612903228
2023-10-16,58.57,1390.121,1.24346176,4367.0,2.1063280645161293,20.789909677419356
2023-10-17,56.721000000000004,1411.539,1.038621578,3755.0,1.8510644375,19.168271875
2023-10-18,43.223,1373.211,0.852378227,3198.0,1.9605135714285713,19.51627142857143
2023-10-19,102.563,1442.2,2.02288354,6954.0,2.0709558,20.75587
2023-10-20,33.805,1360.007,0.78568655,2927.0,1.7695767857142857,18.18050357142857
2023-10-21,75.708,1397.864,1.581081208,6117.0,1.8853567924528303,18.95059807692308
2023-10-22,56.512,1419.913,1.22681661,4657.0,1.9518868571428571,18.773868571428572
2023-10-23,35.872,1381.612,0.765640986,2966.0,1.805036153846154,18.352484615384615
2023-10-24,59.353,1394.522,1.463589961,5206.0,1.9595562499999999,20.098390000000002
2023-10-25,39.56,1390.312,0.8934050330000001,3020.0,1.8643706896551724,18.775417241379312
2023-10-26,76.43599999999999,1413.541,1.5533117300000001,5469.0,2.0842223076923077,20.131701923076925
2023-10-27,26.977,1401.875,0.54211522,2004.0,1.7495199999999997,18.04803684210526
2023-10-28,57.26,1414.419,1.152587711,4303.0,2.093256653846154,20.82068076923077
2023-10-29,58.532,1358.41,1.37400745,4979.0,1.9143457894736844,19.291302631578947
2023-10-30,57.234,1396.955,1.19806588,4320.0,1.884289705882353,18.874441176470587
2023-10-31,28.086,1407.635,0.635774541,2259.0,1.645546375,18.036381249999998
2023-11-01,103.02,1399.467,2.115768463,7225.0,1.9473547272727274,19.4589962962963
2023-11-02,274.655,1495.256,5.197404797,18041.0,2.025015789473684,20.731419298245616
2023-11-03,169.491,1387.343,2.889242063,11133.0,2.009830338983051,20.27222372881356
2023-11-04,75.051,1440.919,1.17369553,4692.0,1.7592416129032258,17.94510322580645
2023-11-05,35.064,1383.12,0.88936366,3168.0,1.9685045454545453,19.541845454545452
2023-11-06,33.473,1359.474,0.967655271,3468.0,1.788307222222222,17.738372222222225
2023-11-07,52.282000000000004,1412.581,1.031625344,3609.0,1.7619603333333334,18.202063333333335
2023-11-08,50.74,1381.017,1.20591377,4251.0,1.919908275862069,19.006210344827586
2023-11-09,104.379,1406.567,1.97433784,6680.0,1.977056911764706,19.592367941176473
2023-11-10,43.887,1417.073,0.83607971,2876.0,2.0332557894736842,19.602115789473686
2023-11-11,120.107,1405.159,2.758577974,9772.0,2.006178815789474,20.530145333333333
2023-11-12,133.719,1409.491,2.59510331,9708.0,1.901904431818182,18.821544318181818
2023-11-13,122.905,1430.593,1.99891979,6467.0,2.0665035714285716,20.78174285714286
2023-11-14,24.451,1381.529,0.705243794,2491.0,1.9511055555555556,18.74449444444444
2023-11-15,39.882,1394.191,0.8333083609999999,2900.0,1.8594537500000001,18.421879166666667
2023-11-16,50.158,1382.915,1.206730581,4434.0,1.981122564102564,20.17965128205128
2023-11-17,27.338,1392.272,0.677875563,2393.0,1.7480057142857144,17.810238095238095
2023-11-18,23.987000000000002,1403.47,0.53977329,1896.0,1.9237658461538463,20.47241538461538
2023-11-19,74.298,1387.998,1.504128665,5448.0,2.011554716981132,19.87813962264151
2023-11-20,40.737,1397.555,0.841510647,3120.0,1.8919315384615385,19.109592307692306
2023-11-21,62.968,1402.256,1.3699059,4850.0,1.949423823529412,19.360776470588235
2023-11-22,120.826,1446.186,2.25252899,7170.0,2.005189,20.1102
2023-11-23,49.483,1345.127,1.0235072,3676.0,2.0397540740740743,20.822366666666667
2023-11-24,80.89,1420.597,1.6745147029999998,5376.0,1.9129008571428574,19.595014285714285
2023-11-25,98.932,1391.559,2.19416348,7711.0,1.9577674000000003,20.055086000000003
2023-11-26,34.822,1399.42,0.875027037,2826.0,1.9498633333333333,19.520970833333333
2023-11-27,52.079,1423.599,1.247682306,4282.0,1.7511021875,18.51620625
2023-11-28,83.621,1369.01,1.943628032,6804.0,1.7838472549019606,18.48846274509804
2023-11-29,118.495,1423.654,2.353556367,8554.0,2.011185747126437,19.748358620689654
2023-11-30,48.026,1411.523,1.13841402,3890.0,1.8739751612903226,18.9865064516129
2023-12-01,43.607,1378.475,0.931118428,3200.0,1.9320503703703704,19.247555555555554
2023-12-02,36.141,1391.796,0.83302113,2990.0,1.9844823809523813,19.53502380952381
2023-12-03,50.344,1377.77,1.081397097,4056.0,1.908107,18.831983333333334
2023-12-04,83.661,1457.263,1.752143371,6043.0,1.9306474358974357,20.008041025641024
2023-12-05,122.037,1382.825,2.55290416,8814.0,1.9341150597014927,19.896549253731344
2023-12-06,51.248,1387.539,1.192989295,4468.0,1.9420677272727274,18.817070454545455
2023-12-07,55.47,1420.126,1.031905256,3681.0,1.9143851612903224,19.304006451612903
2023-12-08,38.258,1340.316,0.80054347,3025.0,1.9285578571428572,19.038207142857143
2023-12-09,89.54,1457.317,2.11278565,7678.0,1.8878146428571427,18.71481071428571
2023-12-10,47.467,1363.401,1.196984773,4210.0,1.962704074074074,19.49544074074074
2023-12-11,206.172,1418.026,3.3316493179999997,12000.0,1.9616491935483873,19.278601612903227
2023-12-12,133.895,1426.623,1.713767587,5970.0,2.0921566666666664,20.548958333333335
2023-12-13,258.826,1414.297,4.47929156,16292.0,1.9801588403361345,20.34006974789916
2023-12-14,171.158,1407.708,2.960369154,11515.0,1.913502,19.05508
2023-12-15,253.601,1461.542,3.938194727,13554.0,2.164285663716814,21.176188495575218
2023-12-16,81.992,1398.196,1.260960724,4733.0,2.0334470967741938,19.342106451612903
2023-12-17,59.063,1377.059,1.158689126,4400.0,1.9808462068965518,18.53105172413793
2023-12-18,15.870000000000001,1388.0639999999999,0.447138681,1599.0,1.9461362500000001,18.4546875
2023-12-19,28.637,1382.7749999999999,0.7239844559999999,2517.0,1.856658,18.12989
2023-12-20,37.986,1358.673,0.824684024,2943.0,1.8278971428571429,18.29767619047619
2023-12-21,88.756,1421.065,1.94330597,6125.0,2.001343829787234,19.43370425531915
2023-12-22,38.697,1372.518,0.746615247,2642.0,1.9461350000000002,19.18393181818182
2023-12-23,93.8,1410.935,1.677336216,5936.0,2.2411575471698115,21.274669811320752
2023-12-24,60.936,1373.99,1.34494723,4887.0,2.0361202272727272,20.025018181818183
2023-12-25,46.062,1418.466,0.931865031,3304.0,2.104584583333333,20.866104166666666
2023-12-26,71.849,1356.7459999999999,1.324732333,5241.0,1.8113587500000001,18.444845
2023-12-27,26.476,1418.0929999999998,0.407035309,1504.0,1.928239,19.40941
2023-12-28,71.793,1352.414,1.381382844,4800.0,1.9297880769230769,19.336734615384614
2023-12-29,74.379,1411.499,1.717388622,6354.0,1.9254224074074076,19.036124074074078
2023-12-30,24.739,1412.056,0.59520523,2166.0,1.7176478571428573,17.772742857142855
2023-12-31,27.957,1342.272,0.575551234,2043.0,2.087063,20.39367
2024-01-01,39.568,1427.258,0.755674549,2773.0,2.1113246153846155,20.56326923076923
2024-01-02,32.165,1358.7259999999999,0.772793263,2906.0,1.8632370588235294,18.828123529411766
2024-01-03,38.99,1369.231,0.722114451,2636.0,1.9342923529411764,19.059711764705884
2024-01-04,47.227000000000004,1379.1589999999999,1.097366507,4038.0,1.8992657142857143,18.8976
2024-01-05,51.225,1437.838,0.9900058780000001,3560.0,2.018835,19.799833333333332
2024-01-06,47.252,1357.893,1.008162431,3734.0,2.009887,19.66532
2024-01-07,110.641,1409.066,2.27690226,8201.0,1.8050355384615384,19.006627692307692
2024-01-08,19.055,1394.1409999999998,0.49706598,1685.0,2.087805,20.01308333333333
2024-01-09,41.671,1370.972,0.824223993,3016.0,1.9378931578947367,19.312026315789474
2024-01-10,54.135,1405.856,1.07536362,4084.0,1.9129944444444444,19.349629629629632
2024-01-11,28.51,1393.617,0.7364122949999999,2725.0,1.906660588235294,19.54605294117647
2024-01-12,9.828,1345.442,0.32229282,1215.0,2.0356133333333335,21.06295
2024-01-13,18.404,1413.281,0.428553604,1590.0,1.981926,19.173189999999998
2024-01-14,11.18,1341.9189999999999,0.28891292,1099.0,1.879026,17.79524
2024-01-15,47.708999999999996,1412.801,1.151127121,4246.0,1.848828,18.70075
2024-01-16,48.264,1369.282,1.14892754,3911.0,1.8139522727272728,18.79023181818182
2024-01-17,36.792,1398.052,0.752803527,2830.0,2.049281666666667,19.597516666666664
2024-01-18,39.144,1370.084,0.97747276,3401.0,1.9636408695652172,18.914717391304347
2024-01-19,159.133,1424.511,3.09189343,10813.0,1.9790109090909092,19.852028787878787
2024-01-20,141.221,1395.588,2.167862363,7797.0,2.020479117647059,21.0398
2024-01-21,77.864,1385.079,1.44568843,4957.0,1.9312219696969697,19.744654545454544
2024-01-22,13.936,1390.584,0.44806462,1600.0,1.987677142857143,19.572514285714284
2024-01-23,51.067,1382.584,1.102134289,4104.0,2.109112142857143,20.922346428571426
2024-01-24,52.003,1397.19,0.94848907,3532.0,1.8758304761904763,18.84135714285714
2024-01-25,63.565,1398.889,1.50570915,5399.0,1.976688536585366,19.37772195121951
2024-01-26,23.855,1364.056,0.612597422,2248.0,1.879027894736842,19.457068421052632
2024-01-27,34.045,1425.132,0.848339383,3017.0,1.9163095238095238,18.86010476190476
2024-01-28,24.49,1351.73,0.56227271,1974.0,1.8758309523809527,18.447657142857143
2024-01-29,6.151,1402.503,0.16404198,592.0,2.075876,19.921219999999998
2024-01-30,125.611,1370.405,2.30017291,8278.0,2.0412930634920636,20.309925396825395
2024-01-31,42.647,1404.589,0.958844276,3681.0,1.8424900000000002,18.412036666666665
2024-02-01,29.386,1377.859,0.808024866,2922.0,1.807724375,18.43008125
2024-02-02,58.365,1376.47,1.10411457,4082.0,1.9279081481481481,19.77249259259259
2024-02-03,48.532000000000004,1391.247,0.951890145,3494.0,1.99676,19.146257894736845
2024-02-04,32.156,1368.32,0.8122813289999999,2867.0,1.78535375,18.30705
2024-02-05,42.724,1398.964,0.79078813,2905.0,1.9444146153846154,18.746176923076924
2024-02-06,53.484,1370.9759999999999,1.188236344,4301.0,2.0314178125,20.533921875
2024-02-07,109.731,1446.319,2.423918959,8825.0,1.8363214545454547,18.460950909090908
2024-02-08,31.609,1369.418,0.658504532,2459.0,1.7924673913043478,17.93902608695652
2024-02-09,59.185,1372.92,1.27633401,4423.0,1.9891530769230767,19.230734615384616
2024-02-10,51.196,1384.687,1.20269168,4478.0,1.9890088888888888,20.18806111111111
2024-02-11,56.866,1388.685,1.177293795,3932.0,2.00966412,19.7165
2024-02-12,49.825,1430.72,1.077302357,3854.0,1.9862141666666666,19.504562500000002
2024-02-13,32.158,1342.2359999999999,0.757532172,2910.0,1.9237647368421051,19.374184210526316
2024-02-14,78.361,1392.889,1.59771247,6110.0,1.9923164516129033,19.685006451612903
2024-02-15,411.025,1438.007,4.80143467,17659.0,1.9001758545454548,18.51106
2024-02-16,252.852,1438.854,3.49144651,13766.0,1.7496619277108432,17.650093975903616
2024-02-17,224.142,1442.321,3.7303517409999998,14771.0,1.9820189583333334,19.2749
2024-02-18,13.769,1346.117,0.38657997,1396.0,1.9545237500000001,18.0609875
2024-02-19,32.33,1374.921,0.796579256,3105.0,1.9376133333333334,18.897604761904763
2024-02-20,37.662,1403.569,0.91933697,3382.0,1.8936147826086955,18.931834782608696
2024-02-21,34.32,1393.936,0.7747380700000001,2946.0,1.8658691764705881,18.619699999999998
2024-02-22,36.981,1388.099,0.848799038,3311.0,1.887414375,18.74996875
2024-02-23,30.685,1371.497,0.72735216,2615.0,1.9045928571428572,18.72887142857143
2024-02-24,65.432,1392.985,1.077159356,4258.0,1.9685043999999998,18.755868
2024-02-25,49.236,1390.4279999999999,0.9917148149999999,3595.0,2.000716,19.637756
2024-02-26,41.309,1397.944,0.96018016,3306.0,1.9349495454545453,19.488154545454545
2024-02-27,139.852,1375.195,3.005906648,10956.0,1.9261377272727274,19.07655606060606
2024-02-28,69.123,1375.983,1.476425482,4748.0,2.0394693103448276,20.60816896551724
2024-02-29,10.002,1393.501,0.29882377,954.0,1.802972,18.425159999999998
2024-03-01,7.074,1401.949,0.169733787,591.0,1.6665175,16.9291
2024-03-02,8.087,1365.461,0.214298343,692.0,2.236936666666667,19.2913
2024-03-03,25.128,1358.421,0.52005613,1985.0,1.923764375,18.70075
2024-03-04,17.548,1417.49,0.4052583,1315.0,1.77836375,18.011775
2024-03-05,10.109,1372.781,0.234207256,799.0,1.6195419999999998,17.16532
2024-03-06,8.218,1334.7,0.209725151,715.0,1.7671783333333335,19.028833333333335
2024-03-07,6.624,1402.162,0.244963155,802.0,2.81854,29.5276
2024-03-08,11.72,1379.465,0.443329418,1503.0,1.84068,18.897614285714287
2024-03-09,11.724,1376.9279999999999,0.307106645,1128.0,1.664282,16.61414
2024-03-10,37.211,1379.2259999999999,0.84653707,2953.0,1.891453888888889,18.372666666666664
2024-03-11,18.126,1331.969,0.55693492,1957.0,1.713492,17.36217
2024-03-12,30.767,1407.722,0.6274171399999999,2288.0,1.7932783333333333,18.438283333333334
2024-03-13,19.113,1340.337,0.59027777,2115.0,1.8805186666666667,18.81886666666667
2024-03-14,9.445,1388.7939999999999,0.271060669,932.0,1.7168475,17.224375
2024-03-15,25.134999999999998,1396.4959999999999,0.62297447,2050.0,1.8989099999999999,19.422544444444444
2024-03-16,11.412,1367.565,0.299513468,1220.0,1.865606,18.26768
2024-03-17,17.182,1376.055,0.41918332,1431.0,1.9983316666666668,18.372666666666667
2024-03-18,14.771999999999998,1389.127,0.37184722,1317.0,1.802972,17.83461
2024-03-19,13.927000000000001,1352.595,0.363054553,1255.0,1.7187133333333333,18.372666666666667
2024-03-20,30.164,1390.018,0.633705158,2360.0,2.0132415384615383,20.04842307692308
2024-03-21,77.844,1386.8799999999999,1.54098783,5623.0,1.8942375999999999,19.228308
2024-03-22,40.045,1372.811,0.984625281,3578.0,1.8358303448275863,18.884024137931036
2024-03-23,76.863,1403.719,1.45367392,5431.0,1.883615128205128,19.17016153846154
2024-03-24,41.172000000000004,1366.249,0.82825645,2776.0,2.0442150000000003,20.0787
